"Date","N225.Open","N225.High","N225.Low","N225.Close","N225.Volume","N225.Adjusted"
2011-05-26,9499.450195,9567.459961,9489.120117,9562.049805,117500000,9562.049805
2011-05-27,9514.160156,9588.700195,9493.44043,9521.94043,108900000,9521.94043
2011-05-30,9489.780273,9540.019531,9448,9504.969727,93700000,9504.969727
2011-05-31,9500.599609,9697.349609,9497.400391,9693.730469,156500000,9693.730469
2011-06-01,9708.049805,9720.730469,9659.30957,9719.610352,1.36e+08,9719.610352
2011-06-02,9560.629883,9575.009766,9517.280273,9555.040039,144100000,9555.040039
2011-06-03,9550.589844,9603.030273,9490.679688,9492.209961,115700000,9492.209961
2011-06-06,9467.370117,9490.549805,9359.780273,9380.349609,140300000,9380.349609
2011-06-07,9371.209961,9454.660156,9358.30957,9442.950195,128400000,9442.950195
2011-06-08,9428.620117,9458.429688,9394.740234,9449.459961,117200000,9449.459961
2011-06-09,9411.709961,9472.410156,9383.120117,9467.150391,143100000,9467.150391
2011-06-10,9536.839844,9613.75,9493.049805,9514.44043,188800000,9514.44043
2011-06-13,9405.160156,9466.509766,9391.259766,9448.209961,96400000,9448.209961
2011-06-14,9446.839844,9565.650391,9438.410156,9547.790039,141200000,9547.790039
2011-06-15,9589.540039,9599.900391,9520.929688,9574.320313,142800000,9574.320313
2011-06-16,9478.629883,9497.589844,9411.280273,9411.280273,125500000,9411.280273
2011-06-17,9443.320313,9447.44043,9318.620117,9351.400391,139700000,9351.400391
2011-06-20,9383.240234,9421.379883,9346.759766,9354.320313,121700000,9354.320313
2011-06-21,9420.429688,9459.660156,9378.360352,9459.660156,1.16e+08,9459.660156
2011-06-22,9525.25,9658.620117,9525.25,9629.429688,137800000,9629.429688
2011-06-23,9557.719727,9652.410156,9553.299805,9596.740234,127600000,9596.740234
2011-06-24,9626.429688,9695.089844,9609.240234,9678.709961,130900000,9678.709961
2011-06-27,9633.919922,9638.490234,9570.580078,9578.30957,119300000,9578.30957
2011-06-28,9668.009766,9703.410156,9632.540039,9648.980469,117500000,9648.980469
2011-06-29,9767.910156,9797.259766,9734.660156,9797.259766,123400000,9797.259766
2011-06-30,9838.089844,9849.69043,9785.889648,9816.089844,136200000,9816.089844
2011-07-01,9878.69043,9900.570313,9849.639648,9868.070313,111600000,9868.070313
2011-07-04,9980.160156,10005.75,9940.469727,9965.089844,131400000,9965.089844
2011-07-05,9959.389648,9995.169922,9948.379883,9972.459961,132600000,9972.459961
2011-07-06,9987.25,10082.480469,9967.870117,10082.480469,137700000,10082.480469
2011-07-07,10047.150391,10102.19043,10029.330078,10071.139648,133200000,10071.139648
2011-07-08,10205.709961,10207.910156,10126.469727,10137.730469,127300000,10137.730469
2011-07-11,10069.009766,10109.299805,10057.769531,10069.530273,104900000,10069.530273
2011-07-12,9943.320313,9971.139648,9907.80957,9925.919922,1.35e+08,9925.919922
2011-07-13,9891.110352,9979.669922,9887.330078,9963.139648,1.19e+08,9963.139648
2011-07-14,9929.179688,9998.490234,9884,9936.120117,126800000,9936.120117
2011-07-15,9919.589844,9985.320313,9919.099609,9974.469727,101300000,9974.469727
2011-07-19,9921.5,9945.719727,9889.719727,9889.719727,108800000,9889.719727
2011-07-20,10008,10042.75,9986.330078,10005.900391,104400000,10005.900391
2011-07-21,10019.94043,10026.179688,9974,10010.389648,125500000,10010.389648
2011-07-22,10096.889648,10149.179688,10076.530273,10132.110352,134200000,10132.110352
2011-07-25,10080.820313,10091.019531,10039.099609,10050.009766,104100000,10050.009766
2011-07-26,10078.480469,10130.25,10043.990234,10097.719727,111200000,10097.719727
2011-07-27,10048.339844,10053.5,10009.370117,10047.19043,123900000,10047.19043
2011-07-28,9936.969727,9945.980469,9853.849609,9901.349609,131400000,9901.349609
2011-07-29,9866.820313,9914.219727,9824.339844,9833.030273,146500000,9833.030273
2011-08-01,9907.040039,10040.129883,9906.169922,9965.009766,1.45e+08,9965.009766
2011-08-02,9872.169922,9873.459961,9822.299805,9844.589844,120500000,9844.589844
2011-08-03,9705.019531,9705.019531,9610.379883,9637.139648,131200000,9637.139648
2011-08-04,9685.5,9768.400391,9615.349609,9659.179688,154800000,9659.179688
2011-08-05,9469.160156,9469.160156,9264.089844,9299.879883,1.89e+08,9299.879883
2011-08-08,9169.669922,9215.089844,9057.290039,9097.55957,1.47e+08,9097.55957
2011-08-09,8911.799805,8949.969727,8656.790039,8944.480469,252500000,8944.480469
2011-08-10,9110.80957,9144.330078,9021.360352,9038.740234,173700000,9038.740234
2011-08-11,8876.540039,8983.330078,8832.419922,8981.94043,162900000,8981.94043
2011-08-12,9064.169922,9070.269531,8926.889648,8963.719727,150700000,8963.719727
2011-08-15,9082.530273,9117.110352,9032.839844,9086.410156,107800000,9086.410156
2011-08-16,9135.05957,9150.30957,9072.530273,9107.429688,117500000,9107.429688
2011-08-17,9047.889648,9081.799805,9003.700195,9057.259766,115100000,9057.259766
2011-08-18,9043.179688,9043.179688,8931.25,8943.759766,119500000,8943.759766
2011-08-19,8771.700195,8796.419922,8707.469727,8719.240234,152100000,8719.240234
2011-08-22,8686.910156,8756.099609,8619.209961,8628.129883,146200000,8628.129883
2011-08-23,8703.30957,8747.410156,8630.490234,8733.009766,158700000,8733.009766
2011-08-24,8812.160156,8825.269531,8620.889648,8639.610352,167100000,8639.610352
2011-08-25,8748.009766,8849.94043,8741.740234,8772.360352,160800000,8772.360352
2011-08-26,8746.769531,8805.099609,8742.459961,8797.780273,140900000,8797.780273
2011-08-29,8802.25,8926.269531,8751.290039,8851.349609,143700000,8851.349609
2011-08-30,8958.5,8992.860352,8935.849609,8953.900391,135600000,8953.900391
2011-08-31,8938.30957,8967.799805,8905.519531,8955.200195,136200000,8955.200195
2011-09-01,9017.009766,9098.150391,8998.009766,9060.799805,126200000,9060.799805
2011-09-02,8980.55957,9014.269531,8914.650391,8950.740234,126900000,8950.740234
2011-09-05,8828.459961,8842.55957,8757.179688,8784.459961,112100000,8784.459961
2011-09-06,8687.110352,8709.919922,8588.339844,8590.570313,152800000,8590.570313
2011-09-07,8723.049805,8773.259766,8702.780273,8763.410156,130100000,8763.410156
2011-09-08,8863.240234,8876.490234,8757.580078,8793.120117,104900000,8793.120117
2011-09-09,8739.490234,8803.75,8726.25,8737.660156,169300000,8737.660156
2011-09-12,8578.709961,8584.049805,8520.969727,8535.669922,126700000,8535.669922
2011-09-13,8588.740234,8635.879883,8549.05957,8616.549805,126100000,8616.549805
2011-09-14,8623.549805,8671.240234,8499.339844,8518.570313,129400000,8518.570313
2011-09-15,8645.379883,8695.950195,8634.019531,8668.860352,126600000,8668.860352
2011-09-16,8785.280273,8864.160156,8774.160156,8864.160156,143300000,8864.160156
2011-09-20,8763.610352,8771.719727,8704.230469,8721.240234,103900000,8721.240234
2011-09-21,8717,8771.620117,8707.160156,8741.160156,106700000,8741.160156
2011-09-22,8643.019531,8643.019531,8545.459961,8560.259766,1.25e+08,8560.259766
2011-09-26,8547.620117,8556.660156,8359.700195,8374.129883,1.59e+08,8374.129883
2011-09-27,8496.330078,8609.950195,8479.049805,8609.950195,140500000,8609.950195
2011-09-28,8607.919922,8665.540039,8595.849609,8615.650391,140300000,8615.650391
2011-09-29,8527.639648,8706.139648,8501.419922,8701.230469,165700000,8701.230469
2011-09-30,8713.910156,8756,8653.620117,8700.290039,148700000,8700.290039
2011-10-03,8567.980469,8577.519531,8455.669922,8545.480469,143700000,8545.480469
2011-10-04,8426.389648,8470.759766,8359.240234,8456.120117,158700000,8456.120117
2011-10-05,8491.429688,8501.030273,8343.009766,8382.980469,158100000,8382.980469
2011-10-06,8463.830078,8545.790039,8463.830078,8522.019531,123500000,8522.019531
2011-10-07,8593.219727,8663.570313,8589.360352,8605.620117,122400000,8605.620117
2011-10-11,8733.540039,8806.44043,8725.620117,8773.679688,112600000,8773.679688
2011-10-12,8719.669922,8763.019531,8689.379883,8738.900391,109800000,8738.900391
2011-10-13,8832.80957,8854.160156,8808.730469,8823.25,108300000,8823.25
2011-10-14,8782.910156,8787.889648,8733.709961,8747.959961,108300000,8747.959961
2011-10-17,8881.44043,8911.700195,8856.580078,8879.599609,95900000,8879.599609
2011-10-18,8758.740234,8773.990234,8727.389648,8741.910156,81600000,8741.910156
2011-10-19,8808.25,8831.549805,8745.360352,8772.540039,91200000,8772.540039
2011-10-20,8733.599609,8733.599609,8672.209961,8682.150391,109200000,8682.150391
2011-10-21,8679.040039,8700.490234,8652.259766,8678.889648,9.7e+07,8678.889648
2011-10-24,8764.919922,8844.280273,8762.019531,8843.980469,97300000,8843.980469
2011-10-25,8866.429688,8870.370117,8755.379883,8762.30957,106700000,8762.30957
2011-10-26,8673.849609,8798.799805,8642.55957,8748.469727,108800000,8748.469727
2011-10-27,8779.400391,8926.540039,8731.769531,8926.540039,139900000,8926.540039
2011-10-28,9059.040039,9086.429688,9003.089844,9050.469727,165100000,9050.469727
2011-10-31,9011.179688,9152.389648,8988.389648,8988.389648,133800000,8988.389648
2011-11-01,8880.75,8946,8831.69043,8835.519531,103800000,8835.519531
2011-11-02,8719.919922,8719.919922,8640.419922,8640.419922,129200000,8640.419922
2011-11-04,8761.269531,8814.709961,8729.080078,8801.400391,1.25e+08,8801.400391
2011-11-07,8771.820313,8779.549805,8741.25,8767.089844,1e+08,8767.089844
2011-11-08,8744.360352,8772.040039,8644,8655.509766,136400000,8655.509766
2011-11-09,8724.599609,8762.980469,8678.780273,8755.44043,137400000,8755.44043
2011-11-10,8597.280273,8600.209961,8500.669922,8500.799805,149900000,8500.799805
2011-11-11,8545.919922,8566.490234,8485.769531,8514.469727,124900000,8514.469727
2011-11-14,8631.280273,8655.30957,8595.429688,8603.700195,104300000,8603.700195
2011-11-15,8546.990234,8584.299805,8527.629883,8541.929688,80200000,8541.929688
2011-11-16,8546.75,8567.639648,8459.299805,8463.160156,95500000,8463.160156
2011-11-17,8421.879883,8491.820313,8400.219727,8479.629883,112900000,8479.629883
2011-11-18,8374.160156,8398.799805,8359.599609,8374.910156,108600000,8374.910156
2011-11-21,8349.049805,8375.599609,8343.929688,8348.269531,89900000,8348.269531
2011-11-22,8263.860352,8350.349609,8261.009766,8314.740234,112200000,8314.740234
2011-11-24,8189.419922,8212.950195,8157.390137,8165.180176,109800000,8165.180176
2011-11-25,8138.189941,8199.669922,8135.790039,8160.009766,111400000,8160.009766
2011-11-28,8269.910156,8322.009766,8259.709961,8287.490234,102300000,8287.490234
2011-11-29,8371.009766,8477.820313,8351.379883,8477.820313,115900000,8477.820313
2011-11-30,8407.629883,8435.339844,8361.69043,8434.610352,126500000,8434.610352
2011-12-01,8581.200195,8653.879883,8577.089844,8597.379883,147900000,8597.379883
2011-12-02,8603.230469,8643.75,8591.929688,8643.75,1.01e+08,8643.75
2011-12-05,8697.780273,8704.480469,8668.040039,8695.980469,91300000,8695.980469
2011-12-06,8644.969727,8671.540039,8571.089844,8575.160156,107800000,8575.160156
2011-12-07,8629.19043,8729.80957,8614.209961,8722.169922,132600000,8722.169922
2011-12-08,8664.349609,8688.80957,8625.19043,8664.580078,127900000,8664.580078
2011-12-09,8521.330078,8576.679688,8503.030273,8536.459961,199700000,8536.459961
2011-12-12,8652.980469,8682.469727,8633.349609,8653.820313,1.01e+08,8653.820313
2011-12-13,8535.519531,8594.320313,8518.799805,8552.80957,113300000,8552.80957
2011-12-14,8513.769531,8540.570313,8486.370117,8519.129883,98300000,8519.129883
2011-12-15,8449.049805,8455.320313,8374.25,8377.370117,103100000,8377.370117
2011-12-16,8416.209961,8433.179688,8390.980469,8401.719727,1.05e+08,8401.719727
2011-12-19,8363.389648,8364.929688,8272.259766,8296.120117,9.5e+07,8296.120117
2011-12-20,8318.030273,8354.900391,8317.730469,8336.480469,8e+07,8336.480469
2011-12-21,8442.740234,8471.110352,8440.889648,8459.980469,90800000,8459.980469
2011-12-22,8429.540039,8436.589844,8383.959961,8395.160156,83900000,8395.160156
2011-12-26,8504.459961,8516.530273,8477.370117,8479.339844,61400000,8479.339844
2011-12-27,8443,8458.259766,8428.530273,8440.55957,51300000,8440.55957
2011-12-28,8426.089844,8456.660156,8414.900391,8423.620117,70900000,8423.620117
2011-12-29,8367.709961,8404.889648,8330.870117,8398.889648,66300000,8398.889648
2011-12-30,8434.900391,8455.349609,8415.55957,8455.349609,57600000,8455.349609
2012-01-04,8549.540039,8581.450195,8547.700195,8560.110352,1.06e+08,8560.110352
2012-01-05,8515.660156,8519.160156,8481.830078,8488.709961,77700000,8488.709961
2012-01-06,8488.980469,8488.980469,8349.330078,8390.349609,101300000,8390.349609
2012-01-10,8422.990234,8450.589844,8405.179688,8422.259766,112300000,8422.259766
2012-01-11,8440.959961,8463.719727,8426.030273,8447.879883,106200000,8447.879883
2012-01-12,8423.099609,8426.830078,8360.330078,8385.589844,84800000,8385.589844
2012-01-13,8471.099609,8509.759766,8458.679688,8500.019531,109800000,8500.019531
2012-01-16,8409.790039,8409.790039,8352.230469,8378.360352,76500000,8378.360352
2012-01-17,8420.120117,8475.660156,8413.219727,8466.400391,85500000,8466.400391
2012-01-18,8458.290039,8595.780273,8446.089844,8550.580078,136200000,8550.580078
2012-01-19,8596.679688,8668.94043,8596.679688,8639.679688,125100000,8639.679688
2012-01-20,8751.179688,8791.389648,8725.320313,8766.360352,177500000,8766.360352
2012-01-23,8753.910156,8795.269531,8744.540039,8765.900391,119900000,8765.900391
2012-01-24,8815.360352,8825.089844,8768.509766,8785.330078,1.11e+08,8785.330078
2012-01-25,8842.009766,8911.620117,8816.089844,8883.69043,132500000,8883.69043
2012-01-26,8890.490234,8894.599609,8834.929688,8849.469727,122200000,8849.469727
2012-01-27,8851.019531,8886.019531,8810.889648,8841.219727,133100000,8841.219727
2012-01-30,8803.790039,8832.480469,8774.230469,8793.049805,98100000,8793.049805
2012-01-31,8781.44043,8836.679688,8776.650391,8802.509766,138100000,8802.509766
2012-02-01,8789.05957,8830.280273,8780.099609,8809.790039,127200000,8809.790039
2012-02-02,8865.280273,8893.219727,8849.25,8876.820313,157800000,8876.820313
2012-02-03,8849.169922,8877.570313,8825.980469,8831.929688,157500000,8831.929688
2012-02-06,8939.990234,8949.320313,8916.94043,8929.200195,143200000,8929.200195
2012-02-07,8904.160156,8928.44043,8887.19043,8917.519531,129200000,8917.519531
2012-02-08,8971.879883,9015.589844,8956.780273,9015.589844,157400000,9015.589844
2012-02-09,8996.129883,9018.490234,8942.870117,9002.240234,178300000,9002.240234
2012-02-10,9010.530273,9016.969727,8947.169922,8947.169922,1.54e+08,8947.169922
2012-02-13,8954.030273,9023.5,8948.540039,8999.179688,126800000,8999.179688
2012-02-14,8978.719727,9072.080078,8972.740234,9052.070313,141700000,9052.070313
2012-02-15,9108.839844,9314.370117,9107.679688,9260.339844,208100000,9260.339844
2012-02-16,9232.379883,9308.929688,9214.230469,9238.099609,1.8e+08,9238.099609
2012-02-17,9371.120117,9435.030273,9369.25,9384.169922,188700000,9384.169922
2012-02-20,9534.030273,9549.30957,9462.669922,9485.089844,169300000,9485.089844
2012-02-21,9458.679688,9517.040039,9440.410156,9463.019531,169900000,9463.019531
2012-02-22,9459.740234,9564.049805,9442.580078,9554,1.65e+08,9554
2012-02-23,9549.769531,9609.839844,9513.650391,9595.570313,1.8e+08,9595.570313
2012-02-24,9594.849609,9647.379883,9576.209961,9647.379883,1.8e+08,9647.379883
2012-02-27,9726.200195,9736.110352,9628.25,9633.929688,177100000,9633.929688
2012-02-28,9567.120117,9722.519531,9528.769531,9722.519531,185500000,9722.519531
2012-02-29,9771.620117,9866.410156,9706.219727,9723.240234,179200000,9723.240234
2012-03-01,9771.339844,9865.75,9666.019531,9707.370117,175100000,9707.370117
2012-03-02,9797.049805,9803.75,9729.240234,9777.030273,158500000,9777.030273
2012-03-05,9756.980469,9792.139648,9673.75,9698.589844,132600000,9698.589844
2012-03-06,9704.610352,9732.889648,9602.839844,9637.629883,171900000,9637.629883
2012-03-07,9509.099609,9603.19043,9509.099609,9576.05957,155800000,9576.05957
2012-03-08,9674.94043,9768.959961,9659.150391,9768.959961,144100000,9768.959961
2012-03-09,9911.070313,10007.620117,9853.179688,9929.740234,265400000,9929.740234
2012-03-12,10015.919922,10021.509766,9889.860352,9889.860352,153500000,9889.860352
2012-03-13,9921.25,10011.879883,9888.299805,9899.080078,2.06e+08,9899.080078
2012-03-14,10064.120117,10115.790039,10050.519531,10050.519531,168100000,10050.519531
2012-03-15,10115.400391,10158.740234,10077.549805,10123.280273,177600000,10123.280273
2012-03-16,10110.570313,10148.469727,10090.089844,10129.830078,1.63e+08,10129.830078
2012-03-19,10150.849609,10172.639648,10134.480469,10141.990234,135100000,10141.990234
2012-03-21,10100.870117,10132.019531,10073.900391,10086.490234,149900000,10086.490234
2012-03-22,10055.160156,10136.849609,10052.5,10127.080078,146900000,10127.080078
2012-03-23,10014.870117,10031.959961,9999.370117,10011.469727,121600000,10011.469727
2012-03-26,10040.099609,10056.200195,10016.049805,10018.240234,126600000,10018.240234
2012-03-27,10152.900391,10255.150391,10152.25,10255.150391,161100000,10255.150391
2012-03-28,10153.509766,10197.799805,10124.280273,10182.570313,141100000,10182.570313
2012-03-29,10134.780273,10147.040039,10084.769531,10114.790039,149300000,10114.790039
2012-03-30,10089.099609,10111.089844,10033.19043,10083.55957,137400000,10083.55957
2012-04-02,10161.719727,10190.349609,10109.870117,10109.870117,151900000,10109.870117
2012-04-03,10082.209961,10084.070313,10040.990234,10050.389648,112400000,10050.389648
2012-04-04,10045.879883,10059.19043,9819.990234,9819.990234,147800000,9819.990234
2012-04-05,9737.5,9806.400391,9692.700195,9767.610352,165100000,9767.610352
2012-04-06,9710.25,9739.589844,9659.160156,9688.450195,118400000,9688.450195
2012-04-09,9565.30957,9618.099609,9535.330078,9546.259766,111600000,9546.259766
2012-04-10,9583.360352,9648.120117,9509.719727,9538.019531,134800000,9538.019531
2012-04-11,9398.599609,9487.839844,9388.139648,9458.740234,155800000,9458.740234
2012-04-12,9486.19043,9541.040039,9449.490234,9524.790039,134700000,9524.790039
2012-04-13,9613.19043,9690.290039,9603.969727,9637.990234,171400000,9637.990234
2012-04-16,9522.700195,9532.910156,9464.490234,9470.639648,1.13e+08,9470.639648
2012-04-17,9476.150391,9519.799805,9455.320313,9464.709961,109200000,9464.709961
2012-04-18,9594.299805,9682.879883,9594.299805,9667.259766,116800000,9667.259766
2012-04-19,9578.679688,9617.929688,9565.830078,9588.379883,118800000,9588.379883
2012-04-20,9574.990234,9580.870117,9532.679688,9561.360352,109800000,9561.360352
2012-04-23,9599.200195,9643.269531,9520.980469,9542.169922,101500000,9542.169922
2012-04-24,9466.080078,9510.700195,9423.299805,9468.040039,106400000,9468.040039
2012-04-25,9578.419922,9582.730469,9530.019531,9561.009766,97500000,9561.009766
2012-04-26,9613.160156,9630.969727,9531.030273,9561.830078,104900000,9561.830078
2012-04-27,9564.400391,9691.700195,9463.599609,9520.889648,165500000,9520.889648
2012-05-01,9471.660156,9472.25,9332.790039,9350.950195,117900000,9350.950195
2012-05-02,9397.870117,9417.959961,9344.530273,9380.25,94500000,9380.25
2012-05-07,9198.169922,9206.450195,9109.009766,9119.139648,1.33e+08,9119.139648
2012-05-08,9190.5,9207.55957,9159.469727,9181.650391,112400000,9181.650391
2012-05-09,9112.719727,9115.94043,9021.200195,9045.05957,131600000,9045.05957
2012-05-10,9013.259766,9075.629883,8985.900391,9009.650391,141500000,9009.650391
2012-05-11,9019.400391,9050.610352,8944.629883,8953.30957,143400000,8953.30957
2012-05-14,8986.219727,9031.089844,8947.820313,8973.839844,112700000,8973.839844
2012-05-15,8910.849609,8930.780273,8838.780273,8900.740234,144900000,8900.740234
2012-05-16,8865.780273,8883.730469,8756.070313,8801.169922,145300000,8801.169922
2012-05-17,8789.469727,8885.080078,8765.709961,8876.589844,160100000,8876.589844
2012-05-18,8727.580078,8735.540039,8588.160156,8611.30957,155100000,8611.30957
2012-05-21,8617.919922,8676.200195,8608.620117,8633.889648,110800000,8633.889648
2012-05-22,8721.589844,8740.480469,8690.469727,8729.290039,1.11e+08,8729.290039
2012-05-23,8715.139648,8715.139648,8538.69043,8556.599609,142700000,8556.599609
2012-05-24,8537.990234,8597.849609,8496.610352,8563.379883,134200000,8563.379883
2012-05-25,8616.849609,8616.849609,8550.929688,8580.389648,113600000,8580.389648
2012-05-28,8604.990234,8624.509766,8568.870117,8593.150391,9.7e+07,8593.150391
2012-05-29,8565.55957,8657.080078,8517.179688,8657.080078,129700000,8657.080078
2012-05-30,8637.950195,8656.709961,8568.969727,8633.19043,1.19e+08,8633.19043
2012-05-31,8499.679688,8542.730469,8455.129883,8542.730469,162800000,8542.730469
2012-06-01,8465.469727,8487.44043,8422.5,8440.25,125200000,8440.25
2012-06-04,8278.650391,8303.349609,8238.959961,8295.629883,126800000,8295.629883
2012-06-05,8331.019531,8388.139648,8306.929688,8382,136900000,8382
2012-06-06,8428.360352,8549,8412.549805,8533.530273,160100000,8533.530273
2012-06-07,8639.25,8647.790039,8599.639648,8639.719727,127300000,8639.719727
2012-06-08,8609.780273,8611.929688,8427.200195,8459.259766,182900000,8459.259766
2012-06-11,8612.139648,8665.799805,8594.580078,8624.900391,108900000,8624.900391
2012-06-12,8478.780273,8575.870117,8452.5,8536.719727,113200000,8536.719727
2012-06-13,8557.570313,8615.889648,8554.139648,8587.839844,101600000,8587.839844
2012-06-14,8531.400391,8592.169922,8520.990234,8568.889648,101600000,8568.889648
2012-06-15,8608.429688,8625.19043,8552.75,8569.320313,106700000,8569.320313
2012-06-18,8723.549805,8766.55957,8711.490234,8721.019531,109800000,8721.019531
2012-06-19,8692.820313,8712.860352,8630.660156,8655.870117,99200000,8655.870117
2012-06-20,8739.099609,8770.410156,8711.219727,8752.30957,114100000,8752.30957
2012-06-21,8794.030273,8859.040039,8790.860352,8824.070313,132500000,8824.070313
2012-06-22,8733.5,8830.339844,8731.790039,8798.349609,113300000,8798.349609
2012-06-25,8837.830078,8837.830078,8726.400391,8734.620117,92800000,8734.620117
2012-06-26,8671.610352,8712.679688,8619.360352,8663.990234,127500000,8663.990234
2012-06-27,8677.759766,8730.490234,8641.519531,8730.490234,1.06e+08,8730.490234
2012-06-28,8816.070313,8881.44043,8805.650391,8874.110352,118500000,8874.110352
2012-06-29,8811.459961,9044.040039,8803.330078,9006.780273,143900000,9006.780273
2012-07-02,9103.790039,9103.790039,9003.480469,9003.480469,99700000,9003.480469
2012-07-03,9013.650391,9082.389648,9012.860352,9066.589844,1.21e+08,9066.589844
2012-07-04,9119.69043,9136.019531,9095.30957,9104.169922,105600000,9104.169922
2012-07-05,9078.459961,9130.540039,9069.009766,9079.799805,97100000,9079.799805
2012-07-06,9052.700195,9082.040039,8977.349609,9020.75,108200000,9020.75
2012-07-09,8922.990234,8954.44043,8892.169922,8896.879883,92100000,8896.879883
2012-07-10,8922.030273,8966.990234,8855.929688,8857.730469,108300000,8857.730469
2012-07-11,8819.040039,8851,8797.730469,8851,9.8e+07,8851
2012-07-12,8859.389648,8862.799805,8709.75,8720.009766,141800000,8720.009766
2012-07-13,8701.349609,8759.05957,8695.44043,8724.120117,122800000,8724.120117
2012-07-17,8740.980469,8808.870117,8711.730469,8755,1.12e+08,8755
2012-07-18,8796.150391,8802.089844,8715.139648,8726.740234,1.19e+08,8726.740234
2012-07-19,8795,8835.799805,8771.19043,8795.549805,113200000,8795.549805
2012-07-20,8785.870117,8792.19043,8662.719727,8669.870117,116900000,8669.870117
2012-07-23,8582.280273,8606.230469,8500.269531,8508.320313,103300000,8508.320313
2012-07-24,8497.990234,8517.519531,8446.179688,8488.089844,126200000,8488.089844
2012-07-25,8410.980469,8433.580078,8328.019531,8365.900391,137400000,8365.900391
2012-07-26,8408.219727,8448.549805,8358.509766,8443.099609,153400000,8443.099609
2012-07-27,8547.339844,8569.089844,8522.740234,8566.639648,129100000,8566.639648
2012-07-30,8658.830078,8663.299805,8589.19043,8635.44043,1.12e+08,8635.44043
2012-07-31,8600.919922,8732.839844,8585.259766,8695.05957,140300000,8695.05957
2012-08-01,8622.040039,8654.610352,8578.160156,8641.849609,123200000,8641.849609
2012-08-02,8642.889648,8705.910156,8635.509766,8653.179688,1.27e+08,8653.179688
2012-08-03,8539.709961,8565.05957,8513.200195,8555.110352,141700000,8555.110352
2012-08-06,8683.200195,8751.799805,8676.25,8726.290039,1.13e+08,8726.290039
2012-08-07,8714.120117,8812.419922,8711.900391,8803.30957,109300000,8803.30957
2012-08-08,8889.379883,8962.950195,8851.589844,8881.160156,162300000,8881.160156
2012-08-09,8870.80957,9004.80957,8862.169922,8978.599609,151200000,8978.599609
2012-08-10,8931.919922,8954.849609,8857.230469,8891.44043,1.2e+08,8891.44043
2012-08-13,8871.679688,8906.209961,8867.629883,8885.150391,72100000,8885.150391
2012-08-14,8913.700195,8970.990234,8897.870117,8929.879883,117500000,8929.879883
2012-08-15,8960.280273,8960.280273,8866.05957,8925.040039,104400000,8925.040039
2012-08-16,8967.110352,9094.089844,8962.969727,9092.759766,115300000,9092.759766
2012-08-17,9120.219727,9181.570313,9097,9162.5,132500000,9162.5
2012-08-20,9202.360352,9222.870117,9150.790039,9171.160156,91300000,9171.160156
2012-08-21,9165.150391,9196.669922,9146.070313,9156.919922,84200000,9156.919922
2012-08-22,9150.69043,9162.969727,9075.080078,9131.740234,85900000,9131.740234
2012-08-23,9080.669922,9194.469727,9062.540039,9178.120117,102800000,9178.120117
2012-08-24,9069.950195,9090.669922,9045.790039,9070.759766,85700000,9070.759766
2012-08-27,9140.410156,9150.480469,9084.870117,9085.389648,79500000,9085.389648
2012-08-28,9138.509766,9140.620117,8988.990234,9033.290039,1.24e+08,9033.290039
2012-08-29,9045.730469,9073.990234,9033.830078,9069.80957,107500000,9069.80957
2012-08-30,9062.070313,9062.070313,8960.240234,8983.780273,98300000,8983.780273
2012-08-31,8891.75,8933.990234,8839.910156,8839.910156,122800000,8839.910156
2012-09-03,8836.610352,8893.389648,8773.400391,8783.889648,123400000,8783.889648
2012-09-04,8787.969727,8804.44043,8729.219727,8775.509766,110800000,8775.509766
2012-09-05,8756.589844,8759.259766,8679.820313,8679.820313,111700000,8679.820313
2012-09-06,8690.339844,8697,8646.030273,8680.570313,119100000,8680.570313
2012-09-07,8821.370117,8871.650391,8804.269531,8871.650391,157100000,8871.650391
2012-09-10,8853.19043,8874.540039,8838.179688,8869.370117,111800000,8869.370117
2012-09-11,8811.330078,8814.030273,8769.469727,8807.379883,95400000,8807.379883
2012-09-12,8827.209961,8959.959961,8821.799805,8959.959961,116100000,8959.959961
2012-09-13,8950.009766,9022.200195,8932.099609,8995.150391,9.5e+07,8995.150391
2012-09-14,9097.919922,9193.269531,9081.799805,9159.389648,1.98e+08,9159.389648
2012-09-18,9155.490234,9180.44043,9120.610352,9123.769531,137600000,9123.769531
2012-09-19,9166.519531,9288.530273,9140.75,9232.209961,157200000,9232.209961
2012-09-20,9174.19043,9215.570313,9079.19043,9086.980469,144600000,9086.980469
2012-09-21,9113.299805,9159.330078,9103.950195,9110,121700000,9110
2012-09-24,9071.320313,9091.969727,9031.129883,9069.290039,105900000,9069.290039
2012-09-25,9031.370117,9112.540039,9023.629883,9091.540039,128400000,9091.540039
2012-09-26,8941.75,8971.75,8894.019531,8906.700195,109300000,8906.700195
2012-09-27,8856.30957,8959.25,8844.05957,8949.870117,124700000,8949.870117
2012-09-28,8986.629883,8989.080078,8838.849609,8870.160156,135600000,8870.160156
2012-10-01,8815.070313,8829.349609,8759.070313,8796.509766,99100000,8796.509766
2012-10-02,8826.360352,8843.330078,8774.75,8786.049805,98200000,8786.049805
2012-10-03,8778.259766,8806.75,8729.55957,8746.870117,103500000,8746.870117
2012-10-04,8783.129883,8865.919922,8738.30957,8824.589844,123500000,8824.589844
